place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
7,8,KWAI CHUNG ELITE(C173),A Hamelin,R Gibson,125,1136,10,2-1/4,"10                                                            

10                                                            

7",1:11.12,13,4(803),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
8,1,PLAY TO WIN(B468),K C Leung,T P Yung,133,1077,7,3-1/4,"5                                                            

6                                                            

8",1:11.28,25,4(803),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
9,6,AURORA STEED(C023),B Shinn,C Fownes,127,1119,9,3-1/4,"9                                                            

7                                                            

9",1:11.29,13,4(803),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
10,9,JUNZI(V274),N Callan,W Y So,123,969,2,3-1/4,"7                                                            

8                                                            

10",1:11.29,8.1,4(803),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
11,2,SOLAR VICTORY(C365),K H Chan,P F Yiu,126,1160,6,5-1/4,"12                                                            

11                                                            

11",1:11.61,31,4(803),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
12,11,EXPONENTS(A031),H N Wong,Y S Tsui,117,1128,11,5-3/4,"11                                                            

12                                                            

12",1:11.67,36,4(803),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
WV,,WINNING WARRIOR(C185),---,K L Man,117,---,---,---,---,---,---,4(803),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
1,9,NEXTMODEL(D015),Z Purton,T P Yung,123,1149,12,-,"1                                                            

1                                                            

1",0:57.08,4.7,5(804),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
2,11,ARDENODE(B145),M F Poon,W Y So,116,1054,9,2-3/4,"7                                                            

5                                                            

2",0:57.53,9.9,5(804),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
3,3,FORZA ANGEL(B333),K Teetan,Y S Tsui,128,1042,10,2-3/4,"6                                                            

2                                                            

3",0:57.54,6.5,5(804),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
4,4,WINNER'S HEART(D044),N Callan,F C Lor,126,1205,11,3,"2                                                            

4                                                            

4",0:57.58,17,5(804),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
5,8,EXCELLENT CHARIOT(D156),A Hamelin,P F Yiu,124,1066,5,3-1/4,"4                                                            

7                                                            

5",0:57.62,5.6,5(804),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
6,1,WE THE SOUTH(D149),K H Chan,J Moore,126,1124,3,3-1/2,"8                                                            

8                                                            

6",0:57.65,3,5(804),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
7,6,NOBLE BIRTH(D363),M Chadwick,K H Ting,125,1108,4,3-1/2,"5                                                            

6                                                            

7",0:57.66,11,5(804),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
8,12,BEAUT BEAUT(A315),T H So,L Ho,116,1166,6,4-1/4,"11                                                            

10                                                            

8",0:57.75,34,5(804),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
9,2,SEVENTH SEA(D134),H W Lai,D E Ferraris,130,1012,8,5,"12                                                            

11                                                            

9",0:57.89,46,5(804),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
10,10,DR EQ(C451),V Borges,J Size,119,1048,2,9-1/4,"10                                                            

12                                                            

10",0:58.56,53,5(804),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
11,7,UNIVERSAL RECORD(D137),C Wong,A T Millard,120,1021,7,9-1/4,"9                                                            

9                                                            

11",0:58.58,94,5(804),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
12,5,GARLIC HERO(D160),B Shinn,C H Yip,125,1070,1,10-1/2,"3                                                            

3                                                            

12",0:58.76,78,5(804),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
1,9,MURRAY'S PARTNERS(B426),K Teetan,C H Yip,121,1129,4,-,"5                                                            

5                                                            

4                                                            

1",1:40.07,5.5,6(805),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
2,2,TOTAL POWER(D138),Z Purton,D J Hall,131,1084,10,1-1/4,"6                                                            

6                                                            

6                                                            

2",1:40.28,7.1,6(805),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
3,12,ANONYMA(C496),H W Lai,D E Ferraris,118,1038,6,3-1/4,"3                                                            

2                                                            

2                                                            

3",1:40.57,123,6(805),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
4,5,DIONYSUS COLLIN(B436),C Y Ho,K W Lui,126,1072,1,3-1/4,"4                                                            

4                                                            

5                                                            

4",1:40.59,3.1,6(805),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
5,1,THUNDER STOMP(V279),H N Wong,Y S Tsui,128,1197,9,3-3/4,"1                                                            

1                                                            

1                                                            

5",1:40.67,12,6(805),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
6,11,RIGHTEOUS MATE(A419),V Borges,A T Millard,124,1205,5,4-1/4,"7                                                            

7                                                            

7                                                            

6",1:40.73,8.8,6(805),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
7,7,BLOOMING SPIRIT(C064),K H Chan,F C Lor,115,1090,2,5,"2                                                            

3                                                            

3                                                            

7",1:40.87,12,6(805),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
8,10,STAR WIN(D295),T H So,D J Whyte,119,1030,3,5,"9                                                            

9                                                            

10                                                            

8",1:40.89,99,6(805),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
9,6,HAR HAR HEART(A224),M Chadwick,T P Yung,124,1174,12,5-1/4,"10                                                            

10                                                            

9                                                            

9",1:40.90,43,6(805),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
10,8,AUTHENTIC CHAMP(C039),M L Yeung,K H Ting,121,1154,8,5-1/4,"11                                                            

11                                                            

11                                                            

10",1:40.92,6.7,6(805),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
11,3,KING'S MAN(V156),A Hamelin,P F Yiu,129,1122,7,6-1/2,"12                                                            

12                                                            

12                                                            

11",1:41.11,14,6(805),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
12,4,LASTING FRIENDSHIP(B251),N Callan,L Ho,129,1116,11,7-1/2,"8                                                            

8                                                            

8                                                            

12",1:41.27,23,6(805),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
WV,,EVERYONE'S ELITE(B074),V Borges,K L Man,120,---,---,---,---,---,---,6(805),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
1,7,WIND N GRASS(D197),C Wong,J Size,117,1086,3,-,"9                                                            

6                                                            

1",1:09.50,7.8,7(806),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
2,4,LITTLE BIRD(B069),M F Poon,P F Yiu,126,1198,2,1/2,"2                                                            

2                                                            

2",1:09.59,7.7,7(806),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
3,9,VICTORY POWER(B294),K C Leung,D J Whyte,119,1129,6,2,"11                                                            

9                                                            

3",1:09.82,5,7(806),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
4,3,BEAUTY SPARK(C318),K H Chan,F C Lor,121,1120,1,3,"6                                                            

3                                                            

4",1:09.98,4.8,7(806),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
5,1,SEVEN HEAVENS(B089),K Teetan,C Fownes,132,1067,10,3-3/4,"12                                                            

12                                                            

5",1:10.09,6.3,7(806),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
6,11,MASTER ALBERT(A296),A Hamelin,W Y So,118,1149,4,5-1/2,"4                                                            

4                                                            

6",1:10.36,14,7(806),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
7,2,SUNSET WATCH(C502),M Chadwick,C H Yip,132,1159,5,5-3/4,"8                                                            

7                                                            

7",1:10.41,18,7(806),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
8,5,CALIFORNIA GUNGHO(B204),N Callan,A S Cruz,125,1142,12,6-3/4,"1                                                            

1                                                            

8",1:10.58,10,7(806),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
9,10,WON BALL(C504),T H So,D J Hall,117,1007,9,12-1/4,"10                                                            

10                                                            

9",1:11.46,126,7(806),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
10,8,TELECOM PUMA(C181),H N Wong,K H Ting,118,1138,8,14,"7                                                            

11                                                            

10",1:11.73,26,7(806),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
11,6,JUST NOT LISTENING(B192),V Borges,J Moore,122,1227,11,15-1/2,"3                                                            

5                                                            

11",1:11.97,32,7(806),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
12,12,TOM'S STYLE(C509),C Y Ho,K W Lui,118,1142,7,15-1/2,"5                                                            

8                                                            

12",1:11.99,10,7(806),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
1,3,EXPLOSIVE WITNESS(B001),K Teetan,C Fownes,129,1185,8,-,"9                                                            

7                                                            

1",0:56.86,5.6,8(807),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
2,9,CALIFORNIA ARCHER(A417),M Chadwick,A S Cruz,122,1117,3,2,"6                                                            

3                                                            

2",0:57.20,4.8,8(807),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
3,5,DIAMOND BRILLIANT(B372),Z Purton,T P Yung,124,1188,9,3-1/2,"2                                                            

2                                                            

3",0:57.42,3.8,8(807),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
4,10,CANTSTOPTHEFEELING(C432),N Callan,K H Ting,122,1191,12,4,"5                                                            

6                                                            

4",0:57.49,9.2,8(807),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
5,2,BE READY(D024),K H Chan,F C Lor,123,1131,2,4-3/4,"8                                                            

9                                                            

5",0:57.61,6.5,8(807),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
6,12,G UNIT(C329),V Borges,J Moore,118,1016,4,5,"3                                                            

4                                                            

6",0:57.67,8.6,8(807),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
7,8,VERY SWEET ORANGE(A300),C Wong,Y S Tsui,118,1131,10,5-1/4,"1                                                            

1                                                            

7",0:57.68,23,8(807),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
8,1,ORION PATCH(D401),M L Yeung,K W Lui,132,1150,6,8-1/2,"10                                                            

10                                                            

8",0:58.24,54,8(807),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
9,7,GRATEFUL HEART(D278),M F Poon,C S Shum,122,1070,5,9-1/2,"4                                                            

5                                                            

9",0:58.37,10,8(807),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
10,4,AEROZOOM(D275),A Hamelin,D J Whyte,126,1188,1,10-3/4,"7                                                            

8                                                            

10",0:58.59,37,8(807),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
11,11,COBY OPPA(C192),T H So,D J Hall,119,1032,7,12-1/4,"11                                                            

11                                                            

11",0:58.80,101,8(807),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
WV-A,6,ETERNAL HARVEST(D180),C Y Ho,P F Yiu,124,---,---,---,---,---,---,8(807),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
1,1,GOLDEN SPECTRUM(D188),Z Purton,A S Cruz,131,1040,4,-,"6                                                            

7                                                            

8                                                            

1                                                            

1",1:49.20,3.8,9(808),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
2,12,LIGHTNING STEED(B274),M Chadwick,C Fownes,118,1113,5,1,"8                                                            

8                                                            

7                                                            

7                                                            

2",1:49.37,5.5,9(808),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
3,6,TASHIDELEK(C084),V Borges,J Moore,126,1140,9,2,"7                                                            

3                                                            

4                                                            

4                                                            

3",1:49.51,9.3,9(808),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
4,2,TOYCOON(D203),C Y Ho,P F Yiu,127,1023,7,4-1/2,"12                                                            

12                                                            

11                                                            

5                                                            

4",1:49.91,7.1,9(808),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
5,3,BLASTOISE(C450),K Teetan,D E Ferraris,126,1040,2,5,"2                                                            

5                                                            

6                                                            

8                                                            

5",1:49.99,6.1,9(808),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
6,8,BRAVE KING(D132),A Hamelin,D J Whyte,122,1135,1,5-1/4,"4                                                            

6                                                            

5                                                            

9                                                            

6",1:50.06,5.7,9(808),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
7,10,WEALTHY EMPLOYEE(D252),H N Wong,K H Ting,117,1060,8,6-3/4,"9                                                            

9                                                            

9                                                            

11                                                            

7",1:50.27,149,9(808),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
8,4,DIVINE UNICORN(C269),T H So,W Y So,124,1198,3,7-1/2,"1                                                            

4                                                            

3                                                            

6                                                            

8",1:50.39,31,9(808),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
9,5,HEAVENLY THOUGHT(C163),K H Chan,F C Lor,119,1072,10,7-1/2,"5                                                            

2                                                            

2                                                            

3                                                            

9",1:50.42,39,9(808),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
10,9,FUN LEGEND(D339),B Shinn,R Gibson,122,1016,12,9-1/4,"11                                                            

11                                                            

10                                                            

10                                                            

10",1:50.67,160,9(808),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
11,7,TOP SCORE(V357),M F Poon,K W Lui,122,1151,6,12-1/4,"3                                                            

1                                                            

1                                                            

2                                                            

11",1:51.15,36,9(808),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
12,11,OWNERS' STAR(B427),H T Mo,C S Shum,116,1085,11,13,"10                                                            

10                                                            

12                                                            

12                                                            

12",1:51.29,12,9(808),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/07/08
1,7,KELMIMI WINS(C419),J Moreira,J Moore,127,1073,2,-,"5                                                            

5                                                            

6                                                            

1",1:22.00,3,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
2,6,ADONIS(A324),K Teetan,D J Whyte,127,1083,9,NOSE,"9                                                            

10                                                            

9                                                            

2",1:22.00,5.4,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
3,11,TREASURE CHEST(D008),K H Chan,P F Yiu,115,1044,5,1,"4                                                            

4                                                            

4                                                            

3",1:22.15,4.6,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
4,12,E GENERATION(C322),M L Yeung,C Fownes,119,1095,6,1-1/4,"1                                                            

2                                                            

2                                                            

4",1:22.20,23,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
5,4,WINNING CONTROLLER(A075),B Shinn,C H Yip,129,1081,3,1-1/2,"6                                                            

7                                                            

5                                                            

5",1:22.24,31,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
6,3,SPEEDY DRAGON(B185),Z Purton,D J Hall,129,1060,14,3,"12                                                            

14                                                            

11                                                            

6",1:22.47,10,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
7,1,SHANGHAI DRAGON(B114),A Hamelin,T P Yung,130,1168,7,3-3/4,"3                                                            

3                                                            

3                                                            

7",1:22.59,6.8,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
8,2,NITRO EXPRESS(T353),C Schofield,D E Ferraris,129,1180,1,4-1/2,"7                                                            

6                                                            

7                                                            

8",1:22.72,14,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
9,14,CORRE RAPIDO(A053),C Wong,R Gibson,113,1152,8,4-1/2,"2                                                            

1                                                            

1                                                            

9",1:22.73,100,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
10,13,SPICY REALLY(C021),H N Wong,F C Lor,116,1049,10,5-3/4,"10                                                            

11                                                            

12                                                            

10",1:22.93,98,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
11,10,BRAVERY AND POWER(C295),M F Poon,W Y So,121,1049,12,6-1/2,"14                                                            

9                                                            

10                                                            

11",1:23.05,102,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
12,8,AMAZING AGILITY(V192),H W Lai,L Ho,125,992,11,6-3/4,"13                                                            

13                                                            

13                                                            

12",1:23.07,51,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
13,9,ONE STEP AHEAD(C242),N Callan,P O'Sullivan,125,972,4,7-1/2,"8                                                            

8                                                            

8                                                            

13",1:23.19,76,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
14,5,DIAMOND LEGEND(V341),H T Mo,A S Cruz,125,1141,13,11-1/2,"11                                                            

12                                                            

14                                                            

14",1:23.85,34,1(809),Class 5 - 1400M - (40-0),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Sha Tin,2020/07/12
1,14,VIGOR CHAMP(C498),M L Yeung,K H Ting,117,1003,6,-,"9                                                            

6                                                            

1",1:09.24,24,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
2,2,MONKEY JEWELLERY(B378),J Moreira,J Size,133,1075,4,SH,"2                                                            

2                                                            

2",1:09.25,7.2,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
3,1,HELAKU KNIGHT(C328),N Callan,J Moore,133,1108,1,1,"7                                                            

7                                                            

3",1:09.41,44,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
4,5,MIGHTY VALOR(C338),Z Purton,P F Yiu,132,1114,5,1,"1                                                            

1                                                            

4",1:09.42,1.6,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
5,8,BRILLIANT(C005),K C Leung,K W Lui,123,1000,8,2-1/4,"12                                                            

9                                                            

5",1:09.58,44,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
6,4,HAPPY TIME(B272),B Shinn,W Y So,132,1169,3,2-1/2,"5                                                            

3                                                            

6",1:09.66,17,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
7,6,LUCKY PUZZLE(D112),K Teetan,Y S Tsui,128,968,2,2-3/4,"6                                                            

8                                                            

7",1:09.70,17,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
8,9,PRECIOUS SWEETIE(B254),M F Poon,L Ho,121,1124,11,3,"14                                                            

11                                                            

8",1:09.72,42,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
9,10,REGENCY POET(D010),M Chadwick,K L Man,123,1207,12,3-1/4,"3                                                            

4                                                            

9",1:09.77,39,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
10,3,SIMPLY FLUKE(C352),C L Chau,D J Whyte,123,1100,7,4-1/2,"11                                                            

12                                                            

10",1:09.98,8,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
11,11,ALL FOR ST PAUL'S(C517),K H Chan,F C Lor,113,1042,14,5-1/2,"8                                                            

10                                                            

11",1:10.11,15,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
12,12,GLORIOUS BUDDY(C405),T H So,D J Hall,118,1033,10,7,"13                                                            

14                                                            

12",1:10.35,221,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
13,13,GREAT SON(A423),H N Wong,P O'Sullivan,116,1050,13,7-1/2,"4                                                            

5                                                            

13",1:10.43,110,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
14,7,WONDERFUL TIMES(D135),A Hamelin,A T Millard,124,1090,9,15,"10                                                            

13                                                            

14",1:11.64,189,2(810),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
1,3,CIRCUIT HASSLER(A041),K Teetan,A S Cruz,131,1170,11,-,"4                                                            

4                                                            

3                                                            

1",1:21.74,4.7,3(811),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
2,2,LEADING FORTUNE(C441),N Callan,J Size,133,1091,2,1-1/4,"5                                                            

6                                                            

5                                                            

2",1:21.94,4.9,3(811),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
3,10,ROMAN IMPERO(V371),K H Chan,C H Yip,116,1203,1,2-3/4,"6                                                            

7                                                            

6                                                            

3",1:22.18,24,3(811),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
4,12,SMART CHARADE(A314),J Moreira,W Y So,121,1171,7,2-3/4,"9                                                            

8                                                            

7                                                            

4",1:22.19,3.1,3(811),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
5,13,WINWIN THIRTYTHREE(C110),M F Poon,P F Yiu,117,1008,9,3-1/4,"12                                                            

12                                                            

8                                                            

5",1:22.25,13,3(811),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
6,4,MIGHTY POWER(C094),C L Chau,T P Yung,118,1034,4,3-1/2,"3                                                            

3                                                            

4                                                            

6",1:22.31,11,3(811),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
7,7,MY WINNER(B197),A Hamelin,R Gibson,125,1135,14,3-3/4,"13                                                            

13                                                            

12                                                            

7",1:22.34,23,3(811),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
8,5,SOLAR POWER(C407),M L Yeung,L Ho,128,1100,12,4,"11                                                            

10                                                            

11                                                            

8",1:22.38,29,3(811),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
9,1,GOOD SHOT(C364),Z Purton,D J Hall,133,1012,8,5,"2                                                            

2                                                            

2                                                            

9",1:22.54,27,3(811),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Sha Tin,2020/07/12
