place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
6,12,DR LUCKY STAR(C335),M Chadwick,D J Hall,113,1046,6,3-1/4,"3                                                            

5                                                            

5                                                            

6",1:40.70,20,1(769),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2020/06/27
7,3,WITNESS HUNTER(B421),C Y Ho,K H Ting,132,1171,5,5-1/2,"9                                                            

10                                                            

10                                                            

7",1:41.08,8,1(769),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2020/06/27
8,6,LITTLE GENERAL(C096),C L Chau,C S Shum,120,1065,8,6-1/4,"11                                                            

13                                                            

13                                                            

8",1:41.17,8.6,1(769),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2020/06/27
9,8,HAY RUN(V337),K C Leung,L Ho,127,1105,14,6-1/4,"14                                                            

14                                                            

14                                                            

9",1:41.20,31,1(769),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2020/06/27
10,11,THE FULL BLOOM(V243),A Hamelin,C H Yip,120,1086,12,6-3/4,"8                                                            

8                                                            

7                                                            

10",1:41.26,13,1(769),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2020/06/27
11,1,JOY N FUN LEGEND(D012),M L Yeung,T P Yung,133,1135,11,6-3/4,"13                                                            

12                                                            

12                                                            

11",1:41.29,107,1(769),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2020/06/27
12,9,KEEP WINNING(B331),J Moreira,C W Chang,124,1135,9,14,"10                                                            

9                                                            

11                                                            

12",1:42.42,8.2,1(769),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2020/06/27
13,14,KEEP GOING(B231),H N Wong,Y S Tsui,112,1069,2,22-3/4,"2                                                            

4                                                            

8                                                            

13",1:43.83,63,1(769),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2020/06/27
14,4,KANBEKI MOLLY(C256),C Schofield,P F Yiu,131,1038,7,30-1/4,"4                                                            

2                                                            

6                                                            

14",1:45.03,25,1(769),Class 5 - 1650M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2020/06/27
1,9,WINSTON'S LAD(T348),C Y Ho,K W Lui,124,1072,3,-,"7                                                            

7                                                            

1",1:08.45,4.4,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
2,2,BRIGHT KID(C060),Z Purton,W Y So,128,1161,9,3/4,"11                                                            

8                                                            

2",1:08.58,4.5,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
3,11,SUMSTREETSUMWHERE(B283),B Shinn,D J Hall,123,1063,11,1-1/2,"12                                                            

10                                                            

3",1:08.67,6.2,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
4,13,FARM BUMPER(C244),J Moreira,K L Man,119,1105,14,4-3/4,"5                                                            

1                                                            

4",1:09.22,7.6,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
5,1,GLENEALY GENERALS(B475),A Hamelin,C H Yip,133,1117,5,5-1/4,"3                                                            

5                                                            

5",1:09.29,7,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
6,14,GREAT SON(A423),C Wong,P O'Sullivan,112,1054,4,6-1/2,"1                                                            

2                                                            

6",1:09.49,22,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
7,4,ALL JOYFUL(D364),M L Yeung,T P Yung,125,1145,13,6-3/4,"13                                                            

13                                                            

7",1:09.53,13,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
8,3,DIAMOND RHYME(B183),K H Chan,F C Lor,119,1069,1,7,"4                                                            

4                                                            

8",1:09.56,21,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
9,12,DIAMOND PEGASUS(D143),K Teetan,A S Cruz,122,1125,10,7-1/2,"2                                                            

3                                                            

9",1:09.65,59,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
10,6,GO GOAL TOBY(D257),H N Wong,K H Ting,122,1182,6,8-3/4,"10                                                            

9                                                            

10",1:09.84,213,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
11,5,GALLANT CROWN(D359),C Schofield,A T Millard,125,1051,8,10-1/2,"8                                                            

12                                                            

11",1:10.13,103,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
12,8,WINNING GENGHIS(D151),H T Mo,Y S Tsui,122,1039,12,10-1/2,"14                                                            

14                                                            

12",1:10.14,263,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
13,7,SPLENDID KING(C330),M F Poon,P F Yiu,123,1066,7,11-3/4,"9                                                            

11                                                            

13",1:10.31,94,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
14,10,WOOD ON FIRE(C460),N Callan,L Ho,124,1056,2,12,"6                                                            

6                                                            

14",1:10.38,8.4,2(770),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
1,7,ANGEL OF MY EYES(D360),Z Purton,C S Shum,125,1078,5,-,"5                                                            

5                                                            

1",1:08.77,8.5,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
2,12,HERO STAR(D033),N Callan,K L Man,122,1120,9,1/2,"4                                                            

4                                                            

2",1:08.86,7.5,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
3 DH,3,MIGHTY VALOR(C338),M F Poon,P F Yiu,128,1113,14,1-1/4,"1                                                            

1                                                            

3",1:08.96,2.2,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
3 DH,5,REWARDING TOGETHER(D334),K C Leung,F C Lor,126,1252,4,1-1/4,"3                                                            

3                                                            

3",1:08.96,8.7,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
5,11,GALLANT LEGACY(B451),J Moreira,C W Chang,124,1073,10,2-1/4,"2                                                            

2                                                            

5",1:09.15,4.7,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
6,10,SUPER KIN(C011),C Schofield,C Fownes,125,1295,8,2-1/2,"8                                                            

6                                                            

6",1:09.16,14,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
7,8,DAZZLING FEELING(D296),V Borges,D E Ferraris,125,1275,1,2-3/4,"7                                                            

8                                                            

7",1:09.21,130,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
8,4,SOLAR POWER(C407),M L Yeung,L Ho,127,1110,6,3,"10                                                            

10                                                            

8",1:09.27,78,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
9,1,HAPPY TIME(B272),K Teetan,W Y So,132,1152,11,4-1/2,"11                                                            

9                                                            

9",1:09.48,16,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
10,2,KUNG FU FIGHTER(D109),B Shinn,D J Hall,132,1248,7,7,"12                                                            

12                                                            

10",1:09.90,74,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
11,9,DIAMOND STAR(D017),A Hamelin,J Size,125,1012,12,12,"14                                                            

14                                                            

11",1:10.68,98,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
12,13,ROSSE SCARPE(D081),H T Mo,Y S Tsui,119,1062,2,12-3/4,"6                                                            

7                                                            

12",1:10.82,229,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
13,6,ALLOY KING(D287),H N Wong,K H Ting,122,1083,13,13,"13                                                            

13                                                            

13",1:10.87,306,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
14,14,GLENEALY PALS(C471),T H So,C H Yip,116,1012,3,13-1/4,"9                                                            

11                                                            

14",1:10.89,188,3(771),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
1,6,E STAR(C132),J Moreira,K L Man,117,1032,5,-,"11                                                            

9                                                            

1",1:08.31,6.3,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
2,5,SMART LEADER(B456),K Teetan,A S Cruz,128,1146,3,HD,"8                                                            

7                                                            

2",1:08.34,5.3,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
3,10,FLYING BONUS(B433),C Wong,C H Yip,115,1192,14,1/2,"1                                                            

1                                                            

3",1:08.41,9.5,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
4,4,TEMPLE OF HEAVEN(D345),C Schofield,D J Whyte,128,1132,8,2-1/4,"10                                                            

10                                                            

4",1:08.66,26,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
5,7,TAKE WHAT YOU NEED(C474),V Borges,J Moore,126,1023,10,3-1/2,"3                                                            

4                                                            

5",1:08.86,8,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
6,3,TOTAL EXCESS(C428),Z Purton,C W Chang,130,1222,4,4,"4                                                            

3                                                            

6",1:08.93,8.6,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
7,11,HARDLY SWEARS(C025),A Hamelin,K H Ting,120,1103,1,5-1/2,"6                                                            

5                                                            

7",1:09.20,5.9,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
8,13,BRIGHT VISION(D251),M F Poon,P F Yiu,115,1105,2,5-3/4,"7                                                            

8                                                            

8",1:09.22,11,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
9,14,STAY CHILL(D189),M L Yeung,W Y So,114,1000,9,7-1/2,"12                                                            

12                                                            

9",1:09.51,272,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
10,2,PRINCE OF FROG(D324),B Shinn,L Ho,132,1182,12,8,"13                                                            

11                                                            

10",1:09.59,45,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
11,9,TELECOM ELITE(D355),M Chadwick,P O'Sullivan,121,1123,7,8,"5                                                            

6                                                            

11",1:09.61,190,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
12,12,TOM'S STYLE(C509),C Y Ho,K W Lui,119,1153,6,9-1/4,"2                                                            

2                                                            

12",1:09.78,6,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
13,8,ORIENTAL AMIGO(D232),H N Wong,Y S Tsui,118,1047,13,10,"14                                                            

14                                                            

13",1:09.93,216,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
14,1,STYLING CITY(B280),K H Chan,F C Lor,126,1181,11,12,"9                                                            

13                                                            

14",1:10.25,40,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
WV,,SMOOTHIES(D233),K C Leung,C S Shum,127,---,---,---,---,---,---,4(772),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
1,3,PARTY EVERYDAY(C414),K Teetan,A S Cruz,127,1097,8,-,"11                                                            

11                                                            

9                                                            

1",1:39.87,2.4,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
2,6,SKYEY SUPREME(C293),C Y Ho,K W Lui,125,1199,14,1-1/2,"5                                                            

5                                                            

6                                                            

2",1:40.12,38,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
3,14,LUCKY WIN WIN(B035),V Borges,T P Yung,118,1215,1,1-3/4,"7                                                            

6                                                            

5                                                            

3",1:40.14,41,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
4,4,RIGHTEOUS MATE(A419),J Moreira,A T Millard,127,1210,12,2-1/2,"13                                                            

12                                                            

11                                                            

4",1:40.26,13,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
5,7,COPARTNER SPIRIT(D175),M F Poon,R Gibson,122,1195,6,3,"3                                                            

3                                                            

4                                                            

5",1:40.35,144,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
6,1,JADE FORTUNE(V020),N Callan,K L Man,133,1114,2,3-3/4,"9                                                            

9                                                            

12                                                            

6",1:40.46,4.9,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
7,12,HIDDEN SPIRIT(B130),K C Leung,P O'Sullivan,120,1159,5,4,"12                                                            

13                                                            

13                                                            

7",1:40.53,15,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
8,5,BEST FOR YOU(C223),H T Mo,Y S Tsui,122,993,9,5,"14                                                            

14                                                            

14                                                            

8",1:40.66,73,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
9,10,BREEZE OF SPRING(C309),T H So,L Ho,120,1042,13,5-1/4,"4                                                            

4                                                            

3                                                            

9",1:40.73,107,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
10,8,MEGATRON(V119),K H Chan,P F Yiu,117,1129,3,5-1/2,"1                                                            

1                                                            

1                                                            

10",1:40.74,13,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
11,9,MOMENTUM HAPPY(C423),Z Purton,K H Ting,124,1071,10,6-1/2,"2                                                            

2                                                            

2                                                            

11",1:40.91,5.9,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
12,2,CHUNG WAH SPIRIT(A168),A Hamelin,C H Yip,128,1119,7,8,"8                                                            

7                                                            

8                                                            

12",1:41.13,20,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
13,13,WINNING TOGETHER(B356),M Chadwick,C W Chang,119,1185,11,9,"10                                                            

10                                                            

7                                                            

13",1:41.32,17,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
14,11,GENERAL DINO(A193),C Wong,D E Ferraris,117,1043,4,13-3/4,"6                                                            

8                                                            

10                                                            

14",1:42.09,25,5(773),Class 4 - 1650M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2020/06/27
1,3,HEZA BEAUTY(D116),J Moreira,J Size,129,1069,2,-,"5                                                            

3                                                            

3                                                            

1",1:20.96,3.9,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
2,4,CIRCUIT HASSLER(A041),K Teetan,A S Cruz,128,1167,5,1-1/2,"3                                                            

2                                                            

2                                                            

2",1:21.19,4,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
3,6,MY WINNER(B197),M Chadwick,R Gibson,124,1144,6,2-3/4,"12                                                            

11                                                            

9                                                            

3",1:21.38,44,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
4,8,SMART CHARADE(A314),V Borges,W Y So,120,1161,1,3-1/2,"10                                                            

8                                                            

7                                                            

4",1:21.51,22,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
5,5,APEX TOP(D136),C Schofield,A T Millard,125,1144,4,3-3/4,"2                                                            

5                                                            

4                                                            

5",1:21.56,24,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
6 DH,2,ARMOR STAR(C482),Z Purton,F C Lor,131,1165,10,4-1/4,"4                                                            

4                                                            

5                                                            

6",1:21.64,4.2,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
6 DH,12,SACRED TIMING(C387),M F Poon,K H Ting,115,1138,8,4-1/4,"9                                                            

9                                                            

8                                                            

6",1:21.64,104,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
8,10,SWOT TROOPERS WIND(D101),K C Leung,D J Hall,120,1120,13,4-1/2,"13                                                            

13                                                            

10                                                            

8",1:21.69,53,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
9,9,SPEED FAY FAY(D121),C Y Ho,T P Yung,120,1283,14,4-3/4,"7                                                            

6                                                            

6                                                            

9",1:21.72,5.9,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
10,14,SEIZE THE SPIRIT(B030),H T Mo,Y S Tsui,112,1084,11,6-1/2,"14                                                            

14                                                            

13                                                            

10",1:21.98,20,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
11,11,NUNCHUKS(C357),M L Yeung,C Fownes,117,1019,9,8-1/4,"6                                                            

10                                                            

11                                                            

11",1:22.26,20,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
12,13,CARE FREE PRINCE(V069),K H Chan,K L Man,126,1169,3,10-3/4,"1                                                            

1                                                            

1                                                            

12",1:22.66,28,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
13,1,AMBITIOUS HEART(V303),A Hamelin,D E Ferraris,133,1153,12,14,"11                                                            

12                                                            

14                                                            

13",1:23.22,51,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
14,7,WAYFOONG STAR(D114),H N Wong,D J Whyte,120,1209,7,22-1/2,"8                                                            

7                                                            

12                                                            

14",1:24.56,61,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
WV,,SPLENDID TIMING(C161),T H So,C H Yip,115,---,---,---,---,---,---,6(774),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/06/27
1,2,BEAUTY HAPPY(D130),V Borges,J Moore,126,1102,5,-,"1                                                            

1                                                            

1                                                            

1                                                            

1",2:01.89,8.9,7(775),Class 3 - 2000M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
2,3,HAPPY SEBRING(B189),K Teetan,A S Cruz,126,1160,2,1-1/4,"8                                                            

7                                                            

7                                                            

9                                                            

2",2:02.06,6.4,7(775),Class 3 - 2000M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
3,1,CHARITY GO(B478),Z Purton,C S Shum,129,1050,1,1-3/4,"3                                                            

3                                                            

3                                                            

2                                                            

3",2:02.14,2.8,7(775),Class 3 - 2000M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
4,4,GENEROUS CHARITY(D268),M Chadwick,C S Shum,124,1061,7,3-1/2,"5                                                            

5                                                            

5                                                            

8                                                            

4",2:02.43,46,7(775),Class 3 - 2000M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
5,9,STIMULATION(B351),C Y Ho,A S Cruz,119,1027,3,4-1/4,"4                                                            

4                                                            

4                                                            

6                                                            

5",2:02.56,11,7(775),Class 3 - 2000M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
6,8,GOD OF DRAGON(B108),H T Mo,A S Cruz,117,1058,6,4-1/4,"2                                                            

2                                                            

2                                                            

3                                                            

6",2:02.58,11,7(775),Class 3 - 2000M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
7,7,DEFINING MOMENT(C159),J Moreira,C Fownes,121,1112,11,4-1/4,"11                                                            

11                                                            

11                                                            

10                                                            

7",2:02.59,11,7(775),Class 3 - 2000M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
8,6,VINCY(B213),A Hamelin,D J Whyte,122,1064,12,5-3/4,"10                                                            

9                                                            

10                                                            

11                                                            

8",2:02.80,22,7(775),Class 3 - 2000M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
9,12,MORE THAN A HORSE(D141),H N Wong,D J Whyte,115,1065,9,5-3/4,"12                                                            

12                                                            

12                                                            

12                                                            

9",2:02.83,10,7(775),Class 3 - 2000M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
10,11,CLEMENT LEGEND(B137),K C Leung,C S Shum,119,1116,4,6,"6                                                            

6                                                            

6                                                            

7                                                            

10",2:02.86,61,7(775),Class 3 - 2000M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
11,10,ABOVE(B345),K H Chan,J Moore,111,1032,8,6-1/4,"7                                                            

8                                                            

8                                                            

5                                                            

11",2:02.87,19,7(775),Class 3 - 2000M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
12,5,TASHIDELEK(C084),C Schofield,J Moore,123,1134,10,6-3/4,"9                                                            

10                                                            

9                                                            

4                                                            

12",2:02.97,9.9,7(775),Class 3 - 2000M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
1,8,TOUCH OF LUCK(B376),V Borges,J Moore,119,1195,2,-,"2                                                            

3                                                            

3                                                            

1",1:38.70,4.3,8(776),Class 3 - 1650M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/06/27
2,10,SINCERE BOY(D318),H W Lai,P F Yiu,116,1159,4,4-1/4,"6                                                            

7                                                            

6                                                            

2",1:39.40,22,8(776),Class 3 - 1650M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/06/27
3,6,RACING LUCK(B223),C Y Ho,K W Lui,121,1114,10,5-1/4,"8                                                            

9                                                            

9                                                            

3",1:39.53,11,8(776),Class 3 - 1650M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/06/27
4,3,PING HAI TREASURE(B407),C Schofield,J Size,124,1132,8,5-1/2,"4                                                            

1                                                            

1                                                            

4",1:39.58,8.9,8(776),Class 3 - 1650M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/06/27
5,4,NAMJONG PLUS(B048),M L Yeung,Y S Tsui,123,1068,6,6-1/2,"10                                                            

10                                                            

10                                                            

5",1:39.73,22,8(776),Class 3 - 1650M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/06/27
6,12,CALIFORNIA ARGENT(C042),H T Mo,A S Cruz,110,1118,5,7,"1                                                            

2                                                            

2                                                            

6",1:39.82,5.5,8(776),Class 3 - 1650M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/06/27
7,11,WEALTHY EMPLOYEE(D252),T H So,K H Ting,112,1064,11,7-1/2,"11                                                            

11                                                            

11                                                            

7",1:39.90,180,8(776),Class 3 - 1650M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/06/27
8,7,CLEAR CHOICE(A426),K Teetan,C S Shum,120,1054,3,8,"3                                                            

5                                                            

5                                                            

8",1:39.99,4.3,8(776),Class 3 - 1650M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/06/27
9,5,ENFOLDING(B353),A Hamelin,C Fownes,121,1089,13,8-1/4,"12                                                            

12                                                            

12                                                            

9",1:40.01,15,8(776),Class 3 - 1650M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/06/27
10,1,KYRUS UNICORN(D267),Z Purton,C W Chang,133,1078,12,8-1/4,"7                                                            

8                                                            

8                                                            

10",1:40.04,9,8(776),Class 3 - 1650M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/06/27
